FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
KEMET BLUE POWDER CORP,MOUND HOUSE,NV,39.23247,-119.6542,KEMET CORP,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,79779.1
OPC POLYMERS,COLUMBUS,OH,39.98644,-82.95285,,Chemicals,Maleic anhydride,NO,YES,TRI,NO,NO,NO,0.0
CLEVELAND-CLIFFS CLEVELAND WORKS LLC,CLEVELAND,OH,41.463486,-81.667828,CLEVELAND-CLIFFS INC,Primary Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,141919.27000000002
OHMSTEDE LTD,CORPUS CHRISTI,TX,27.77832,-97.46109,EMCOR GROUP INC,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,0.0
SUPERB INDUSTRIES INC,SUGARCREEK,OH,40.506882,-81.643342,,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,0.0
US ARMY FORT DRUM,FORT DRUM,NY,44.05452,-75.79592,US DEPARTMENT OF DEFENSE,Other,Lead compounds,NO,YES,PBT,NO,YES,NO,102273.54
FORTERRA PIPE & PRECAST - WACO,LORENA,TX,31.46416,-97.24574,,Nonmetallic Mineral Product,Lead,NO,NO,PBT,YES,YES,NO,1.66
US DOD USAF EDWARDS AFB CA,EDWARDS,CA,34.94943,-117.8857,US DEPARTMENT OF DEFENSE,Other,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,13736.5
PORT CONSOLIDATED INC.,WEST PALM BEACH,FL,26.70466,-80.15782,PORT CONSOLIDATED INC,Other,Benzene,NO,YES,TRI,YES,NO,NO,0.0
RTI ADVANCED FORMING INC.,WASHINGTON,MO,38.572465,-91.034972,HOWMET AEROSPACE INC,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,79730.67
AMG VANADIUM LLC,CAMBRIDGE,OH,39.983823,-81.573202,METALLURG INC,Primary Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,117844.82
POLYNT COMPOSITES USA INC.,FOREST PARK,GA,33.614444,-84.386389,POLYNT COMPOSITES USA INC,Chemicals,Phthalic anhydride,NO,YES,TRI,NO,NO,NO,9745.99
PIXELLE SPECIALTY SOLUTIONS,JAY,ME,44.506335,-70.238607,PIXELLE SPECIALTY SOLUTIONS LLC,Paper,Formaldehyde,NO,YES,TRI,YES,NO,NO,130700.95
JOHN S COOPER POWER STATION,SOMERSET,KY,36.998771,-84.591232,EAST KENTUCKY POWER COOPERATIVE INC,Electric Utilities,Copper compounds,NO,NO,TRI,NO,NO,NO,141981.0
DECOSTAR INDUSTRIES INC,CARROLLTON,GA,33.60548,-85.11206,MAGNA US HOLDING INC,Transportation Equipment,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,953771.3
SUNOCO LLC-RACE FUELS,MARCUS HOOK,PA,39.814609,-75.42227,SUNOCO LP,Petroleum,Naphthalene,NO,YES,TRI,YES,NO,NO,49243.88
PIXELLE SPECIALTY SOLUTIONS LLC,CHILLICOTHE,OH,39.325,-82.974444,HIG CAPITAL LLC,Paper,Formaldehyde,NO,YES,TRI,YES,NO,NO,71001.01000000001
NORLITE LLC,COHOES,NY,42.754611,-73.702722,TRADEBE TREATMENT & RECYCLING LLC,Nonmetallic Mineral Product,Methyl tert-butyl ether,NO,YES,TRI,NO,NO,NO,98071.185
PD GLYCOL,BEAUMONT,TX,30.0583,-94.0444,E I DU PONT DE NEMOURS & CO INC,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,303.0
NUFARM AMERICAS INC (DBA RIVERDALE CHEMICAL),CHICAGO HEIGHTS,IL,41.500125,-87.627543,NUFARM AMERICAS INC,Chemicals,"2,4-Dichlorophenol",NO,NO,TRI,NO,NO,NO,0.0
RTI HOT MIX NORTH ASPHALT PLANT,GEORGETOWN,TX,30.749729,-97.712798,RTI HOT MIX INC,Petroleum,Naphthalene,NO,YES,TRI,YES,NO,NO,942.09
GLASPRO INC.,VENICE,FL,27.11619,-82.38303,,Miscellaneous Manufacturing,Styrene,NO,YES,TRI,YES,NO,NO,40794.79
MALLINCKRODT,SAINT LOUIS,MO,38.65972,-90.19248,MEH INC.,Chemicals,"N,N-Dimethylformamide",NO,YES,TRI,YES,NO,NO,267388.4
BJ CHEMICAL SERVICES,HOBBS,NM,32.697222,-103.2075,BAKER HUGHES INC,Chemical Wholesalers,Toluene,NO,YES,TRI,NO,NO,NO,0.0
MARATHON PETROLEUM COMPANY - CLERMONT IN TERMINAL,CLERMONT,IN,39.807775,-86.331194,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,n-Hexane,NO,YES,TRI,NO,NO,NO,4230.85
NOVELIS CORP-GREENSBORO,GREENSBORO,GA,33.560283,-83.197522,NOVELIS CORP,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,571179.1499999999
KING FABRICATION LLC,HOUSTON,TX,29.976741,-95.397819,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,0.7
GEORGIA-PACIFIC BROADWAY LLC,GREEN BAY,WI,44.4925,-88.0323,KOCH INDUSTRIES INC,Paper,Lead compounds,NO,YES,PBT,NO,YES,NO,4110.91
YOUNG CHEMICAL CO,BROOK PARK,OH,41.39315,-81.84264,PARO SERVICES,Chemical Wholesalers,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,0.0
PLAINS MARKETING LP YORKTOWN,YORKTOWN,VA,37.21022,-76.45366,PLAINS ALL AMERICAN GP LLC,Petroleum,n-Hexane,NO,YES,TRI,NO,NO,NO,156451.86
JONES-BLAIR CO,DALLAS,TX,32.831944,-96.845833,HEMPEL (USA) INC,Chemicals,Lead,NO,NO,PBT,YES,YES,NO,0.0
ASCENSUS SPECIALTIES CALLERY LLC,EVANS CITY,PA,40.7462,-80.0369,,Chemicals,tert-Butyl alcohol,NO,NO,TRI,NO,NO,NO,27526.85
BASF CORP ATTAPULGUS OPS,ATTAPULGUS,GA,30.738055,-84.49394,BASF CORP,Nonmetallic Mineral Product,Lead compounds,NO,YES,PBT,NO,YES,NO,15065.95
BAYER CROPSCIENCE LP - KC,KANSAS CITY,MO,39.122417,-94.474833,BAYER US HOLDING LP,Chemicals,Bromomethane,NO,YES,TRI,NO,NO,NO,127159.03
PUREFIELD INGREDIENTS CO-PRODUCTS FACILITY,RUSSELL,KS,38.90005,-98.84066,PUREFIELD INGREDIENTS LLC,Chemicals,n-Hexane,NO,YES,TRI,NO,NO,NO,9142.53
RUBICON LLC,GEISMAR,LA,30.1989,-91.0085,,Chemicals,4-Nitrophenol,NO,YES,TRI,NO,NO,NO,0.64
VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,BEAUMONT,TX,29.853056,-94.095278,VEOLIA N.A. INC.,Hazardous Waste,Ethyl acrylate,NO,YES,TRI,YES,NO,NO,36911.09
PETRODIAMOND TERMINAL CO,LONG BEACH,CA,33.7762,-118.2141,,Petroleum Bulk Terminals,Benzene,NO,YES,TRI,YES,NO,NO,0.0
CULPEPER OF COVE CITY LLC,COVE CITY,NC,35.190698,-77.335617,JEFFERSON HOMEBUILDERS INC,Wood Products,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,0.0
LOUISVILLE GAS & ELECTRIC CO - CANE RUN STATION,LOUISVILLE,KY,38.1815,-85.8868,PPL CORP,Electric Utilities,Lead compounds,NO,YES,PBT,NO,YES,NO,191521.5
GOODRICH PLATING OPS,CLEVELAND,OH,41.48246,-81.66666,UNITED TECHNOLOGIES CORP,Fabricated Metals,Trichloroethylene,NO,YES,TRI,YES,NO,NO,114825.91
ELLWOOD QUALITY STEELS CO,NEW CASTLE,PA,40.99341,-80.34696,ELLWOOD GROUP INC,Primary Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,4359595.73
NEXEO SOLUTIONS LLC,MOBILE,AL,30.71183,-88.11465,NEXEO SOLUTIONS HOLDINGS LLC,Chemical Wholesalers,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
TURBOCARE INC,MANCHESTER,CT,41.79853,-72.51648,SIEMENS AG,Machinery,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,250000.0
SHELL OIL PRODUCTS US NEWARK TERMINAL,NEWARK,NJ,40.709032,-74.128966,SHELL PETROLEUM INC,Petroleum Bulk Terminals,Lead compounds,NO,YES,PBT,NO,YES,NO,0.95
HENNIGES AUTOMOTIVE IOWA INC,KEOKUK,IA,40.41571,-91.40471,HENNIGES AUTOMOTIVE INC,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,237161.84
SAFETY-KLEEN SYSTEMS INC,LINDEN,NJ,40.614135,-74.252579,CLEAN HARBORS INC,Hazardous Waste,Lead,NO,NO,PBT,YES,YES,NO,847.45
ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,HAHNVILLE,LA,29.9829,-90.4437,DOW INC,Chemicals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,1058205.6
CITGO PETROLEUM CORP LEMONT REFINERY,LEMONT,IL,41.656971,-88.044441,PDV HOLDING INC,Petroleum,Antimony compounds,NO,YES,TRI,NO,NO,NO,1120.91
DYNAX AMERICA CORP,ROANOKE,VA,37.344974,-79.870047,,Transportation Equipment,Methanol,NO,YES,TRI,NO,NO,NO,1474647.57
OREGON TOOL INC.,KANSAS CITY,MO,39.09794,-94.52435,OREGON TOOL INC.,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,170841.13
AMPHENOL CORP,SIDNEY,NY,42.308896,-75.397532,AMPHENOL CORP,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,31712.79
ACE ETHANOL LLC,STANLEY,WI,44.9589,-90.9608,,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,87659.0
EVONIK CORP TIPPECANOE LABORATORIES,LAFAYETTE,IN,40.390544,-86.936174,EVONIK CORP,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,566455.65
UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,TITUSVILLE,PA,41.62677,-79.66052,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,Primary Metals,Manganese compounds,NO,YES,TRI,NO,NO,NO,749.49
USS GARY WORKS,GARY,IN,41.6125,-87.3114,US STEEL CORP,Primary Metals,Arsenic compounds,NO,YES,TRI,YES,NO,NO,81583.9
CYGNET AUTOMATED CLEANING LLC,PLYMOUTH,MI,42.38957,-83.49573,CYGNET AUTOMATED CLEANING LLC,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,101664.23
ITW SEXTON INC,HUNTSVILLE,AL,34.65792,-86.74789,ILLINOIS TOOL WORKS INC,Transportation Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,59220.5
WABTEC US RAIL INC,GROVE CITY,PA,41.169976,-80.105251,WABTEC CORP,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,197619.77
FEDERAL-MOGUL POWERTRAIN SYSTEMS,LAKE CITY,MN,44.44676,-92.27766,TENNECO INC,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,442285.64
STEEL DYNAMICS INC-FLAT ROLL DIV,BUTLER,IN,41.370152,-84.921695,STEEL DYNAMICS INC,Primary Metals,Toluene,NO,YES,TRI,NO,NO,NO,29245.97
BENCHMARK ELECTRONICS,PHOENIX,AZ,33.63425,-112.11035,,Computers and Electronic Products,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,0.0
ATLANTIC POLE & PILING - NEWSOMS,NEWSOMS,VA,36.62212,-77.1421,KOPPERS INC,Wood Products,Copper compounds,NO,NO,TRI,NO,NO,NO,0.0
HECLA GREENS CREEK MINING CO,JUNEAU,AK,58.081802,-134.641206,HECLA MINING CO,Metal Mining,Antimony compounds,NO,YES,TRI,NO,NO,NO,11.1
H.B. FULLER CO,COVINGTON,GA,33.617778,-83.831389,HB FULLER CO,Chemicals,Methyl acrylate,NO,NO,TRI,YES,NO,NO,0.0
MINNESOTA RUBBER & PLASTICS,WATERTOWN,SD,44.89344,-97.13963,QUADION LLC,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,26097.85
WESTLAKE PETROCHEMICALS ETHYLENE,SULPHUR,LA,30.177,-93.357,WESTLAKE CHEMICAL CORP,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,65484.27
SEAGRAVE FIRE APPARATUS LLC,CLINTONVILLE,WI,44.61969,-88.75221,,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,174515.89
PORT CONSOLIDATED INC.,MIAMI,FL,25.87937,-80.25815,PORT CONSOLIDATED INC,Other,Benzene,NO,YES,TRI,YES,NO,NO,0.0
CLEAN HARBORS ARAGONITE LLC,GRANTSVILLE,UT,40.7344,-112.9681,CLEAN HARBORS INC,Hazardous Waste,Toluene,NO,YES,TRI,NO,NO,NO,2605829.94
COFFEYVILLE RESOURCES REFINING & MARKETING,COFFEYVILLE,KS,37.047556,-95.606106,CVR ENERGY INC,Petroleum,Ethylbenzene,NO,YES,TRI,YES,NO,NO,7588.52
TECOMET,WILMINGTON,MA,42.53031,-71.15332,,Miscellaneous Manufacturing,Nickel,NO,YES,TRI,YES,NO,NO,34719.9
AMERIMAX BUILDING PRODUCTS INC.,FORT WAYNE,IN,41.12598,-85.17205,EURAMAX INTERNATIONAL INC,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,11327.14
US ARMY FORT CARSON (CANTONMENT),FORT CARSON,CO,38.753333,-104.765556,US DEPARTMENT OF DEFENSE,Other,Lead compounds,NO,YES,PBT,NO,YES,NO,2385.2200000000003
NITTO AUTOMOTIVE INC,KANSAS CITY,MO,38.97396,-94.55577,NITTO DENKO AMERICA,Plastics and Rubber,Antimony compounds,NO,YES,TRI,NO,NO,NO,1270.16
ROHM & HAAS ELECTRONIC MATERIALS LLC,NORTH ANDOVER,MA,42.65868,-71.10921,THE DOW CHEMICAL CO,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,78895.93
PORT CONSOLIDATED INC (WEST),FORT PIERCE,FL,27.44898,-80.38269,PORT CONSOLIDATED INC,Petroleum Bulk Terminals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
PPG INDUSTRIES INC,MCCARRAN,NV,39.54621,-119.48813,PPG INDUSTRIES INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,9778.0
DANFOSS POWER SOLUTIONS (US) CO,HOPKINSVILLE,KY,36.82871,-87.439285,DANFOSS POWER SOLUTIONS (US) CO,Machinery,Copper,NO,NO,TRI,NO,NO,NO,49183.02
BEACON PARK FINISHING LLC,ROSEVILLE,MI,42.51396,-82.96027,,Fabricated Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,24045.409999999996
ALLEGHENY LUDLUM LLC,NEW CASTLE,IN,39.932194,-85.391889,ALLEGHENY TECHNOLOGIES INC,Primary Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,921.09
BLENTECH CORP,HOUSTON,TX,29.76547,-95.27939,,Chemicals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,0.0
ROSEBURG TAYLORSVILLE PARTICLEBOARD,TAYLORSVILLE,MS,31.83524,-89.46951,ROSEBURG FOREST PRODUCTS,Wood Products,Lead compounds,NO,YES,PBT,NO,YES,NO,914.95
CLARIOS LLC,GENEVA,IL,41.883738,-88.284874,CLARIOS LLC,Electrical Equipment,Antimony compounds,NO,YES,TRI,NO,NO,NO,46685.85
SPRUANCE GENCO LLC,RICHMOND,VA,37.45566,-77.4267,DUPONT DE NEMOURS INC,Electric Utilities,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,2041061.05
CALPORTLAND CO RANGE PLANT,LAS VEGAS,NV,36.267906,-115.059085,TAIHEIYO CEMENT USA INC,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,1.0
BUZZI UNICEM STOCKERTOWN PLANT,STOCKERTOWN,PA,40.753611,-75.260278,RC LONESTAR INC,Nonmetallic Mineral Product,Manganese,NO,YES,TRI,NO,NO,NO,94.64
SPARTECH LLC,PLEASANT HILL,IA,41.568885,-93.528058,SPARTECH LLC,Plastics and Rubber,Methyl methacrylate,NO,YES,TRI,NO,NO,NO,7110.59
"ASEMCO, INC.",TUKWILA,WA,47.450545,-122.249819,,Computers and Electronic Products,Lead compounds,NO,YES,PBT,NO,YES,NO,13315.8
ALLIED DIAGNOSTIC IMAGING RESOURCES INC,NORCROSS,GA,33.919486,-84.182766,CPAC INC,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,67931.38
DIAMOND VOGEL INC.,MINNEAPOLIS,MN,44.999722,-93.279722,DIAMOND VOGEL INC,Chemicals,Toluene diisocyanate (mixed isomers),NO,NO,TRI,YES,NO,NO,0.0
BAYER CROPSCIENCE LP,MUSCATINE,IA,41.350469,-91.081619,BAYER US HOLDING LP,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,7375.0
SIEMENS INDUSTRY INC.,WORCESTER,MA,42.28269,-71.79662,SIEMENS AG,Machinery,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,1.0
WHEELABRATOR FRACKVILLE ENERGY CO INC,FRACKVILLE,PA,40.7817,-76.1781,WHEELABRATOR ENVIRONMENTAL SYSTEMS INC,Electric Utilities,Zinc compounds,NO,NO,TRI,NO,NO,NO,38851.72
DOMTAR A.W. LLC  ASHDOWN MILL,ASHDOWN,AR,33.64108,-94.11243,DOMTAR CORP,Paper,Ammonia,NO,NO,TRI,NO,NO,NO,1496820.95
NATIONAL BEEF PACKING CO LLC,DODGE CITY,KS,37.748,-99.984806,NATIONAL BEEF PACKING CO LLC,Food,Peracetic acid,NO,NO,TRI,NO,NO,NO,1.0
COVESTRO LLC,SOUTH CHARLESTON,WV,38.368066,-81.686216,COVESTRO LLC,Chemicals,Vinylidene chloride,NO,YES,TRI,YES,NO,NO,464626.58
MIDAMERICAN ENERGY CO GEORGE NEAL NORTH,SERGEANT BLUFF,IA,42.327409,-96.367843,BERKSHIRE HATHAWAY INC,Electric Utilities,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0174936597
HONEYWELL ANALYTICS INC,LINCOLNSHIRE,IL,42.190332,-87.93524,HONEYWELL INTERNATIONAL INC,Computers and Electronic Products,Methanol,NO,YES,TRI,NO,NO,NO,76381.88
ROYAL ADHESIVES & SEALANTS,SOUTH BEND,IN,41.67688,-86.27839,HB FULLER CO,Chemicals,Cyclohexane,NO,NO,TRI,NO,NO,NO,3718.74
RAE CORP,PRYOR,OK,36.234774,-95.279099,,Machinery,Chlorodifluoromethane (HCFC-22),NO,NO,TRI,NO,NO,NO,0.0
NEYRA INDUSTRIES INC,CINCINNATI,OH,39.26208,-84.43561,,Petroleum,Anthracene,NO,YES,TRI,NO,NO,NO,1.0
RAYONIER PERFORMANCE FIBERS JESUP MILL,JESUP,GA,31.6582,-81.8407,RAYONIER ADVANCED MATERIALS INC,Paper,Formaldehyde,NO,YES,TRI,YES,NO,NO,592232.98
ITW ENGINEERED POLYMERS,OXFORD,MI,42.86169,-83.2902,ILLINOIS TOOL WORKS INC,Chemicals,Diisocyanates,NO,NO,TRI,NO,NO,NO,14851.05
DANFOSS POWER SOLUTIONS II LLC - SEARCY PLANT,SEARCY,AR,35.240083,-91.732278,DANFOSS POWER SOLUTIONS (US) CO,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,105989.94
US STEEL CORP TUBULAR DIV LORAIN TUBULAR,LORAIN,OH,41.44574,-82.12005,US STEEL CORP,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,26741.51
SHELL PROVIDENCE TERMINAL,PROVIDENCE,RI,41.79936,-71.39977,SHELL PETROLEUM INC,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,3937.84
ASC SUNSTONE CIRCUITS,MULINO,OR,45.22874,-122.58627,AMERICAN STANDARD CIRCUITS LLC,Computers and Electronic Products,Copper compounds,NO,NO,TRI,NO,NO,NO,178077.43000000002
DEFENSE DISTRIBUTION CENTER SUSQUEHANNA,NEW CUMBERLAND,PA,40.209955,-76.843696,US DEPARTMENT OF DEFENSE,Other,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,20.340000000000003
BUNGE OILS INC.,CHATTANOOGA,TN,34.998491,-85.315511,BUNGE LTD,Food,Ammonia,NO,NO,TRI,NO,NO,NO,60800.0
NORTHAMPTON GENERATING PLANT,NORTHAMPTON,PA,40.691957,-75.479887,OLYMPUS POWER LLC,Electric Utilities,Lead compounds,NO,YES,PBT,NO,YES,NO,299761.88
PELICAN REFINING CO LLC,LAKE CHARLES,LA,30.28614,-93.1448,PELICAN REFINING CO LLC,Petroleum,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,1016.6
IDEAL CHEMICAL & SUPPLY CO.,MEMPHIS,TN,35.038611,-89.932222,,Chemical Wholesalers,Toluene,NO,YES,TRI,NO,NO,NO,5001.28
ARKEMA INC,AXIS,AL,30.979167,-88.028833,ARKEMA DELAWARE INC,Chemicals,Methyl methacrylate,NO,YES,TRI,NO,NO,NO,95245.9
WM STEINEN MANUFACTURING CO,PARSIPPANY,NJ,40.848516,-74.423428,,Primary Metals,Dichloromethane,NO,YES,TRI,YES,NO,NO,76421.03
DARLINGTON FABRICS CANAL,WESTERLY,RI,41.38368,-71.832393,THE MOORE CO,Textiles,Chromium,NO,YES,TRI,NO,NO,NO,0.0
HILLSHIRE BRANDS PLANT-WHOLLY OWNED SUB OF TYSON FOODS INC,STORM LAKE,IA,42.63945,-95.18431,TYSON FOODS INC,Food,Peracetic acid,NO,NO,TRI,NO,NO,NO,48428.97
ARGOS CEMENT HARLEYVILLE PLANT,HARLEYVILLE,SC,33.226205,-80.452832,ARGOS USA CORP,Nonmetallic Mineral Product,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
ARDAGH METAL BEVERAGE USA INC RE: FREMONT PLANT,FREMONT,OH,41.361235,-83.138439,ARDAGH HOLDINGS USA INC,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,1793.98
NEW YORK WIRE,HANOVER,PA,39.805378,-76.977481,WIRE CO HOLDINGS  INC.,Fabricated Metals,"1,2,4-Trichlorobenzene",NO,YES,TRI,NO,NO,NO,46591.02
PROVIMI NA INC,LEWISBURG,OH,39.8328,-84.5397,CARGILL INC,Food,Selenium compounds,NO,YES,TRI,NO,NO,NO,0.0
"NATROCHEM, INC.",SAVANNAH,GA,32.0844,-81.10864,,Chemicals,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,0.0
ARKANSAS STEEL ASSOCIATES LLC,NEWPORT,AR,35.648518,-91.244662,,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,788470.73
CLEVELAND-CLIFFS STEEL LLC,EAST CHICAGO,IN,41.656321,-87.450142,CLEVELAND-CLIFFS INC,Primary Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,278025.82999999996
BOISE WHITE PAPER LLC,JACKSON,AL,31.492253,-87.898805,PACKAGING CORP OF AMERICA,Paper,Chlorine dioxide,NO,NO,TRI,NO,NO,NO,40025.91
STERO,PETALUMA,CA,38.23434,-122.59693,ILLINOIS TOOL WORKS INC,Machinery,Copper,NO,NO,TRI,NO,NO,NO,24420.0
LUBRIZOL CORP BAYPORT FACILITY,PASADENA,TX,29.638475,-95.052814,BERKSHIRE HATHAWAY INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,63133.93
GR SPRING & STAMPING INC.,WALKER,MI,43.002478,-85.688151,HZ INDUSTRIES,Transportation Equipment,Lead,NO,NO,PBT,YES,YES,NO,151.42000000000002
PLASMINE TECHNOLOGY INC,BAY MINETTE,AL,30.88145,-87.770927,HARIMA USA,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,7430.85
BOSWELL ENERGY CENTER,COHASSET,MN,47.2612,-93.653,ALLETE INC,Electric Utilities,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0073193384
VEOLIA - BORDERLAND SAR,EL PASO,TX,31.76943,-106.40063,VEOLIA N.A. INC.,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,27410.72
DECKER COAL CO,DECKER,MT,45.06363,-106.78593,LIGHTHOUSE RESOURCES INC,Coal Mining,Mercury,NO,YES,PBT,NO,YES,NO,0.5
OHIO REFINING CO,OREGON,OH,41.679167,-83.449722,CENOVUS ENERGY INC,Petroleum,Ethylbenzene,NO,YES,TRI,YES,NO,NO,14637.71
GREER STOP NUT INC,NASHVILLE,TN,36.09285,-86.74668,BERKSHIRE HATHAWAY INC,Fabricated Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,124405.63
SHELDAHL FLEXIBLE TECHNOLOGIES INC,NORTHFIELD,MN,44.4725,-93.1588,FLEXTRONICS INTERNATIONAL USA,Computers and Electronic Products,Copper compounds,NO,NO,TRI,NO,NO,NO,848053.86
HILL GENERATING STATION,HILO,HI,19.70467,-155.06314,HAWAIIAN ELECTRIC INDUSTRIES INC,Electric Utilities,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,28.130000000000003
PACIFICORP ENERGY-HUNTINGTON PLANT,HUNTINGTON,UT,39.376406,-111.069726,BERKSHIRE HATHAWAY INC,Electric Utilities,Manganese compounds,NO,YES,TRI,NO,NO,NO,201835.95
ARKEMA INC.,PIFFARD,NY,42.831474,-77.842301,ARKEMA DELAWARE INC,Chemicals,Benzoyl peroxide,NO,YES,TRI,NO,NO,NO,57337.91
SPECIALTY SCREW CORP,ROCKFORD,IL,42.30154,-89.08694,,Fabricated Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,710.0
LAKE COGENERATION,UMATILLA,FL,28.916147,-81.675968,LAKE COGENERATION LTD,Electric Utilities,Chlorine,NO,YES,TRI,NO,NO,NO,103500.0
SAINT-GOBAIN ABRASIVES & SAINT -GOBAIN CERAMICS & PLASTICS,WORCESTER,MA,42.3048,-71.8015,SAINT-GOBAIN CORP,Nonmetallic Mineral Product,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,8244.55
UNIVAR SOLUTIONS-DORAVILLE,DORAVILLE,GA,33.895964,-84.253655,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,0.0
SIOUXLAND ETHANOL LLC,JACKSON,NE,42.45924,-96.5995,,Chemicals,n-Hexane,NO,YES,TRI,NO,NO,NO,13077.420000000002
LEBANON SEABOARD CORP,LEBANON,PA,40.3475,-76.385556,LEBANON SEABOARD CORP,Chemicals,Triclopyr-triethylammonium salt,NO,NO,TRI,NO,NO,NO,0.0
KEN'S FOODS INC MCDONOUGH,MCDONOUGH,GA,33.40613,-84.14947,KEN'S FOODS INC,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,40687.17
